graph_class,n,p,seed,graph_seed,m_edges,kind,periodic_K,lam0,lam_star_grid,J_star_grid,budget_evals,inner,outer_max,L_vqe,eta0,eta_pow,step_clip,fd_c_frac,auc_id,auc_fd,delta_auc,final_id,final_fd,delta_final
ring,14,0.65,3,7,56,periodic,6,0.8,-4.7,98.24799928490472,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8007592040182379,0.798931703768769,0.001827500249468872,0.8528478514520851,0.8431356592962175,0.009712192155867605
ws,8,0.2,1,7,8,periodic,6,0.8,4.4,19.632158846319733,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8154969121556038,0.7766593648761968,0.038837547279407025,0.9421922862573585,0.9160180602514186,0.026174226005939882
ws,8,0.2,2,7,8,periodic,6,0.8,-4.0,24.702741310465186,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8411114841220553,0.7697384130354353,0.07137307108661994,0.9357840710697879,0.8836757005688114,0.0521083705009765
ws,8,0.2,3,7,8,periodic,6,0.8,-0.7333333333333334,21.365671950867558,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8375829656322102,0.7058868602300469,0.13169610540216337,0.9484724773794584,0.9128044047724033,0.03566807260705507
ws,8,0.35,1,7,8,periodic,6,0.8,4.766666666666666,20.74645299641707,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7614717211171143,0.610066562277502,0.15140515883961225,0.856916653339319,0.7491840910618022,0.10773256227751682
ws,8,0.35,2,7,8,periodic,6,0.8,-0.2999999999999998,20.020619948553254,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8040418773841542,0.7394429412170581,0.06459893616709611,0.9019450512572263,0.8486534174366893,0.05329163382053703
ws,8,0.35,3,7,8,periodic,6,0.8,-0.06666666666666643,23.244958828864352,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.9048948191257742,0.7711046430961278,0.13379017602964638,0.9996088843946058,0.9870990359819789,0.012509848412626923
ws,8,0.5,1,7,16,periodic,6,0.8,1.2000000000000002,31.886232204252238,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8792357812349515,0.8043582611831047,0.07487752005184678,0.963481343604875,0.9306275317097911,0.03285381189508396
ws,8,0.5,2,7,16,periodic,6,0.8,1.333333333333333,34.81539795093266,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8492788699899562,0.7749016869461425,0.07437718304381369,0.922635971445554,0.8624953092044115,0.06014066224114245
ws,8,0.5,3,7,16,periodic,6,0.8,0.9333333333333336,36.80172846223216,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.9055260395141886,0.7941200132750432,0.11140602623914542,0.9858692110586357,0.9801987393923917,0.005670471666244015
ws,8,0.65,1,7,24,periodic,6,0.8,0.033333333333333215,42.61739341349619,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.9036479804456207,0.8247139315587952,0.07893404888682543,0.9979940676384844,0.9796754129451607,0.01831865469332372
ws,8,0.65,2,7,24,periodic,6,0.8,3.0999999999999996,43.918863749950404,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.835358310185954,0.8033858128067548,0.03197249737919916,0.9079530699108301,0.8788877666307243,0.029065303280105814
ws,8,0.65,3,7,24,periodic,6,0.8,1.166666666666667,45.19215592708917,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.9026511812728526,0.8673716676487286,0.03527951362412396,0.9918057148807174,0.9496428415888698,0.04216287329184765
ws,10,0.2,1,7,10,periodic,6,0.8,1.2666666666666666,28.27405369625162,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8262644285087762,0.724543579332776,0.10172084917600022,0.9036476846499538,0.9091050334691926,-0.005457348819238761
ws,10,0.2,2,7,10,periodic,6,0.8,1.0333333333333332,28.144916077999326,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8673210663325434,0.835160891251838,0.032160175080705344,0.9777955121235218,0.9188407520117039,0.05895476011181788
ws,10,0.2,3,7,10,periodic,6,0.8,-2.2,26.143485450170736,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.807486643343158,0.7492200165591926,0.058266626783965436,0.9511144727221043,0.9126030038496487,0.0385114688724556
ws,10,0.35,1,7,20,periodic,6,0.8,-4.066666666666666,41.581626215694754,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8346559383927655,0.7397884643346861,0.09486747405807938,0.9198918369700602,0.8123476871306485,0.10754414983941163
ws,10,0.35,2,7,20,periodic,6,0.8,0.033333333333333215,45.24771772395565,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8099386854062596,0.7535449680849106,0.05639371732134901,0.8746535921822198,0.8347382179394235,0.03991537424279634
ws,10,0.35,3,7,20,periodic,6,0.8,4.4,45.7130435189556,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7090384955587749,0.6454851410401583,0.06355335451861654,0.7588436647855742,0.756414520707783,0.0024291440777911566
ws,10,0.5,1,7,20,periodic,6,0.8,2.0666666666666664,47.427254943506526,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7623598830598849,0.767719161316673,-0.005359278256788058,0.8234576598870366,0.8571191545882493,-0.03366149470121271
ws,10,0.5,2,7,20,periodic,6,0.8,2.9333333333333336,44.09050218140572,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7720207693493696,0.7967657822662966,-0.02474501291692699,0.867602938299146,0.8927811059945191,-0.025178167695373066
ws,10,0.5,3,7,20,periodic,6,0.8,-4.366666666666667,41.026421850780316,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8826228317208653,0.8429773191348522,0.03964551258601312,0.962933634494618,0.9548378932219261,0.008095741272691859
ws,10,0.65,1,7,30,periodic,6,0.8,-3.9,59.059857532258356,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7963636976739259,0.7136993376351938,0.08266436003873212,0.8579588848083372,0.8132738583016192,0.044685026506717906
ws,10,0.65,2,7,30,periodic,6,0.8,0.43333333333333357,57.63759378442941,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.833930096000949,0.7923954056977783,0.041534690303170696,0.8824973951557966,0.8758775902954531,0.0066198048603435256
ws,10,0.65,3,7,30,periodic,6,0.8,-1.0333333333333332,61.386392562323735,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7757583249441894,0.7756878700050974,7.045493909196843e-05,0.836061165569684,0.8508285884015973,-0.014767422831913235
ws,12,0.2,1,7,12,periodic,6,0.8,1.5666666666666664,28.511660382450255,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8569457663581722,0.7716759501805474,0.08526981617762486,0.9452445645275545,0.9140350918498447,0.031209472677709793
ws,12,0.2,2,7,12,periodic,6,0.8,3.0999999999999996,32.66970504007067,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7783295498269578,0.7543723026449018,0.02395724718205594,0.9490081923122302,0.8913953997299516,0.05761279258227858
ws,12,0.2,3,7,12,periodic,6,0.8,3.2333333333333325,35.16488962610384,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7255470488164564,0.5994758050873907,0.12607124372906564,0.8565086444930148,0.81477710103198,0.041731543461034803
ws,12,0.35,1,7,24,periodic,6,0.8,0.43333333333333357,54.0971629413679,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8014079483377694,0.8106973760903167,-0.009289427752547263,0.863885040984924,0.888416693516099,-0.024531652531174952
ws,12,0.35,2,7,24,periodic,6,0.8,-4.5,51.783158551228574,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8139353318766871,0.8022820142341893,0.011653317642497774,0.9092887863374144,0.9009457920897262,0.00834299424768814
ws,12,0.35,3,7,24,periodic,6,0.8,0.43333333333333357,53.80664759053592,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7704131903742905,0.6752557983413687,0.09515739203292173,0.8811382947963119,0.7439180598143768,0.13722023498193514
ws,12,0.5,1,7,36,periodic,6,0.8,1.5666666666666664,68.92770839576303,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8267689622153747,0.8319135861683358,-0.005144623952961114,0.9178341282610026,0.8965369087543811,0.021297219506621556
ws,12,0.5,2,7,36,periodic,6,0.8,2.833333333333333,69.61263336314624,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8225664442512888,0.7453021230983027,0.07726432115298609,0.8926843374083605,0.8118892745984337,0.08079506280992677
ws,12,0.5,3,7,36,periodic,6,0.8,-2.966666666666667,69.18324221737004,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8250636563786332,0.8209421794048112,0.004121476973822036,0.9139810358652479,0.8874176773369651,0.026563358528282843
ws,12,0.65,1,7,48,periodic,6,0.8,-3.1,87.96442668631627,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8060679114940603,0.7881553929992803,0.01791251849478004,0.8545110914036059,0.8506719805224366,0.003839110881169283
ws,12,0.65,2,7,48,periodic,6,0.8,-1.0333333333333332,81.35645995677059,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8028671613455605,0.8007077831315033,0.002159378214057206,0.8583120476373648,0.8770488911252504,-0.018736843487885624
ws,12,0.65,3,7,48,periodic,6,0.8,-3.1333333333333333,85.30899224421651,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.830516480326019,0.8125850917051601,0.017931388620858857,0.8938236037379937,0.8785240058793056,0.015299597858688174
ws,14,0.2,1,7,28,periodic,6,0.8,0.7666666666666666,62.074307078942624,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7792482429124991,0.750889387786045,0.028358855126454086,0.8629724111168741,0.8233641295810963,0.03960828153577778
ws,14,0.2,2,7,28,periodic,6,0.8,4.800000000000001,63.87569816768983,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7507821188918157,0.6985269972517444,0.05225512164007129,0.8176335465761315,0.79029110152913,0.027342445047001562
ws,14,0.2,3,7,28,periodic,6,0.8,2.5,63.68888611692722,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7285449421569459,0.7670706017428401,-0.03852565958589427,0.7832747615532345,0.841423636879191,-0.05814887532595647
ws,14,0.35,1,7,42,periodic,6,0.8,4.566666666666666,84.67171102439525,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7448132076617621,0.7416908624708985,0.003122345190863518,0.789727919727484,0.7897813893482175,-5.346962073349282e-05
ws,14,0.35,2,7,42,periodic,6,0.8,-4.233333333333333,84.48311288012246,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7510352428043819,0.7269294484722586,0.024105794332123343,0.8097398190098157,0.7986118543534217,0.011127964656393985
ws,14,0.35,3,7,42,periodic,6,0.8,-1.6666666666666665,84.27547707119787,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7850664971737316,0.7673167976734178,0.017749699500313798,0.8627236320156957,0.8582683099940793,0.004455322021616359
ws,14,0.5,1,7,42,periodic,6,0.8,4.800000000000001,83.3018894081767,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7912920427595544,0.7502775080860995,0.04101453467345495,0.8468257052916751,0.815278093495724,0.031547611795951114
ws,14,0.5,2,7,42,periodic,6,0.8,3.6999999999999993,82.25444055981336,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8287453793311501,0.7808668825008228,0.0478784968303273,0.8995547925063742,0.8541386793772843,0.045416113129089886
ws,14,0.5,3,7,42,periodic,6,0.8,-1.8666666666666667,87.26193176755616,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7225718029186325,0.7151236580684865,0.007448144850145999,0.7924080520963236,0.7817662920004548,0.010641760095868813
ws,14,0.65,1,7,56,periodic,6,0.8,1.2999999999999998,106.82591642230739,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7919712304154151,0.7753040335151452,0.016667196900269854,0.8326169297678879,0.8316357380478407,0.000981191720047181
ws,14,0.65,2,7,56,periodic,6,0.8,-1.0,109.14962662732808,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7360329134753472,0.7593998664367493,-0.02336695296140212,0.779651311538865,0.8176851573294807,-0.03803384579061564
ws,14,0.65,3,7,56,periodic,6,0.8,0.9666666666666668,101.30353289284615,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8317501439728898,0.7761268614492227,0.055623282523667106,0.88657890003935,0.8366484351526475,0.0499304648867025
ba,8,0.2,1,7,7,periodic,6,0.8,-2.7333333333333334,21.30159478615156,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6485105147954966,0.6219348353003118,0.0265756794951848,0.7524191135339509,0.7503704044315557,0.0020487091023951853
ba,8,0.2,2,7,7,periodic,6,0.8,-2.7666666666666666,22.194531969567223,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7460283570785143,0.5951925124648287,0.1508358446136856,0.8723640039543779,0.7383492512845348,0.13401475266984308
ba,8,0.2,3,7,7,periodic,6,0.8,4.933333333333334,21.248408308615957,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7463201999757468,0.6662707890526277,0.08004941092311912,0.9387273187473462,0.7858928307471014,0.1528344880002448
ba,8,0.35,1,7,7,periodic,6,0.8,3.5999999999999996,21.509652442026752,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8104650468623328,0.8274100179013433,-0.016944971039010492,0.9157027090198566,0.9173213924257876,-0.0016186834059309652
ba,8,0.35,2,7,7,periodic,6,0.8,0.9000000000000004,20.36125589459453,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8678514758606293,0.7842825175853684,0.0835689582752609,0.9997619255383758,0.9841714970604928,0.015590428477883056
ba,8,0.35,3,7,7,periodic,6,0.8,-3.5,19.907596079624945,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6898880044599415,0.6502134767586688,0.039674527701272666,0.8251248815242639,0.8392881647193272,-0.014163283195063325
ba,8,0.5,1,7,13,periodic,6,0.8,4.833333333333334,29.678201884232806,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8351134279172668,0.7515536381551322,0.08355978976213463,0.9275434626823692,0.8714935215666435,0.0560499411157257
ba,8,0.5,2,7,13,periodic,6,0.8,3.133333333333333,28.878620840309413,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7291084728529438,0.7621881378607903,-0.03307966500784654,0.7775278364432175,0.8855385393261875,-0.10801070288296999
ba,8,0.5,3,7,13,periodic,6,0.8,-4.366666666666667,32.59889474866074,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8470792057396056,0.6089431464585457,0.23813605928105985,0.9301102626891243,0.6840576764321354,0.2460525862569889
ba,8,0.65,1,7,13,periodic,6,0.8,-2.3666666666666667,28.851856709835573,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.851542597673719,0.7990419637667325,0.05250063390698645,0.9967346203456359,0.8761289330559843,0.1206056872896516
ba,8,0.65,2,7,13,periodic,6,0.8,2.7333333333333334,28.12273340677638,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8763366249010293,0.7632589718532974,0.11307765304773187,0.9567300961634099,0.9024333850633783,0.054296711100031536
ba,8,0.65,3,7,13,periodic,6,0.8,2.466666666666667,31.252033793954574,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.66227598200598,0.680756991444903,-0.018481009438922946,0.7111078495400402,0.7552379208314381,-0.0441300712913979
ba,10,0.2,1,7,9,periodic,6,0.8,1.3666666666666663,23.930946681331505,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7714625448130777,0.5941927103732402,0.17726983443983757,0.8770578805914084,0.7236170757759501,0.1534408048154583
ba,10,0.2,2,7,9,periodic,6,0.8,-2.8666666666666667,27.808691234686307,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.668113348582539,0.5701143392646916,0.09799900931784744,0.7806200650809937,0.7506040139958347,0.030016051085159035
ba,10,0.2,3,7,9,periodic,6,0.8,2.7666666666666666,26.435079225869515,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7145501421016179,0.6571924188250096,0.057357723276608374,0.857861060386683,0.7856411505690187,0.07221990981766424
ba,10,0.35,1,7,17,periodic,6,0.8,1.7333333333333334,36.0094044968523,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8410832710128411,0.7465626152141521,0.09452065579868896,0.9186873059858017,0.871413656945115,0.04727364904068676
ba,10,0.35,2,7,17,periodic,6,0.8,-2.533333333333333,43.32660444282208,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6182578022649602,0.7027024254847481,-0.08444462321978796,0.7033273579746886,0.8430583130079992,-0.13973095503331057
ba,10,0.35,3,7,17,periodic,6,0.8,2.033333333333333,36.73156354588502,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8456904159732881,0.8140950650656348,0.03159535090765331,0.9276664916609576,0.8910890098638556,0.03657748179710196
ba,10,0.5,1,7,17,periodic,6,0.8,-3.033333333333333,42.269881894847146,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7172538483671166,0.7392520392282851,-0.0219981908611685,0.808955988276227,0.8353812134930328,-0.026425225216805903
ba,10,0.5,2,7,17,periodic,6,0.8,2.2666666666666666,40.697806192965686,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7126180284888569,0.7941083322718225,-0.08149030378296562,0.7802484338096667,0.8684850486472788,-0.08823661483761214
ba,10,0.5,3,7,17,periodic,6,0.8,0.5666666666666664,38.605956713196434,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8001359683252115,0.7668747160912689,0.033261252233942606,0.8679183368126071,0.8729395593803387,-0.005021222567731631
ba,10,0.65,1,7,24,periodic,6,0.8,-4.033333333333333,50.18216791626997,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8393086587216142,0.7876614425129163,0.051647216208697944,0.9237218083361692,0.8704564860659046,0.05326532227026459
ba,10,0.65,2,7,24,periodic,6,0.8,-1.9666666666666668,48.694728418484004,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7619993386698165,0.7717776145019767,-0.009778275832160177,0.8316130125252525,0.8566904149009639,-0.025077402375711322
ba,10,0.65,3,7,24,periodic,6,0.8,-4.7,48.70042630047939,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8540630588564063,0.8247688323177128,0.029294226538693513,0.9338866920813553,0.9024191887294016,0.031467503351953696
ba,12,0.2,1,7,11,periodic,6,0.8,-3.8666666666666667,31.223201989038508,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6798996653187421,0.7028555156227971,-0.022955850304055003,0.7678907804558368,0.8134657227464805,-0.04557494229064374
ba,12,0.2,2,7,11,periodic,6,0.8,1.0333333333333332,30.48359443954468,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7614605752581733,0.7156579396115847,0.045802635646588596,0.8450748604176922,0.8309375985602191,0.014137261857473105
ba,12,0.2,3,7,11,periodic,6,0.8,-0.2333333333333334,32.450880366173116,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6996029444948567,0.6425183961468184,0.05708454834803833,0.7641119594719822,0.7271021413898057,0.037009818082176515
ba,12,0.35,1,7,21,periodic,6,0.8,1.833333333333333,49.17941291244021,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7466889544314876,0.7105505415936875,0.03613841283780017,0.8244510138331962,0.7990943646950258,0.025356649138170373
ba,12,0.35,2,7,21,periodic,6,0.8,-2.1333333333333333,44.75253641141159,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7919689975705643,0.7243024143692091,0.06766658320135521,0.8636673860793246,0.8088279755342955,0.054839410545029055
ba,12,0.35,3,7,21,periodic,6,0.8,2.0999999999999996,44.95933609140559,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7907011270162544,0.8198228748873028,-0.029121747871048376,0.8406113027743284,0.8724287593680906,-0.03181745659376223
ba,12,0.5,1,7,30,periodic,6,0.8,-3.9333333333333336,58.628902620112214,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7933998958206466,0.7474526928356435,0.0459472029850031,0.8495151054256435,0.8184690604196009,0.031046045006042577
ba,12,0.5,2,7,30,periodic,6,0.8,-2.8,61.7860416784051,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7528672239300463,0.767811778037277,-0.014944554107230612,0.8095295757662639,0.8317574448262667,-0.022227869060002736
ba,12,0.5,3,7,30,periodic,6,0.8,-3.7666666666666666,62.010888846050975,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7702721880742207,0.7557049778161683,0.01456721025805241,0.8429608571017276,0.8194743519464123,0.023486505155315363
ba,12,0.65,1,7,38,periodic,6,0.8,4.300000000000001,74.99853277339795,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7967988763932643,0.7472135466560228,0.0495853297372415,0.8547653677686754,0.8108059623501291,0.04395940541854626
ba,12,0.65,2,7,38,periodic,6,0.8,-2.9333333333333336,71.23861524297183,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7731663256962723,0.7802655841271301,-0.007099258430857791,0.8206787860788312,0.8602560770388444,-0.03957729096001328
ba,12,0.65,3,7,38,periodic,6,0.8,0.7999999999999998,70.04832558359479,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8481728857709908,0.8160173533186789,0.03215553245231195,0.9113371855279289,0.886487621752018,0.024849563775910855
ba,14,0.2,1,7,13,periodic,6,0.8,-1.4666666666666668,37.610291663041735,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6415871901224192,0.5269398071106429,0.11464738301177624,0.7570854610876503,0.5743763915422216,0.18270906954542865
ba,14,0.2,2,7,13,periodic,6,0.8,-3.033333333333333,40.05186361040741,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.5464505879799577,0.5522230745776256,-0.005772486597667936,0.6345143009675903,0.6264886547254833,0.008025646242106999
ba,14,0.2,3,7,13,periodic,6,0.8,4.300000000000001,35.92889612739224,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.6746475135174527,0.5540060139234726,0.12064149959398007,0.7648558682525082,0.6433909545391312,0.12146491371337698
ba,14,0.35,1,7,25,periodic,6,0.8,1.166666666666667,56.13204291509155,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7469462982847251,0.7395231951705475,0.007423103114177598,0.8009421532054006,0.845212328758841,-0.04427017555344037
ba,14,0.35,2,7,25,periodic,6,0.8,1.6333333333333329,53.91023227496348,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7529584987646767,0.717364388227174,0.03559411053750272,0.819555069722306,0.8058838937325372,0.013671175989768747
ba,14,0.35,3,7,25,periodic,6,0.8,-0.43333333333333357,57.7666905583935,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7189987577190479,0.7007802254103913,0.018218532308656554,0.7880364523110734,0.758214506687206,0.02982194562386742
ba,14,0.5,1,7,36,periodic,6,0.8,0.7333333333333334,74.64226074357472,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7703059487510793,0.7611424022472095,0.009163546503869746,0.8233239849601589,0.813487699520762,0.009836285439396852
ba,14,0.5,2,7,36,periodic,6,0.8,0.833333333333333,71.05207091465444,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.8033617286770706,0.7671702648523386,0.03619146382473193,0.8777425436986636,0.8297322302675353,0.04801031343112827
ba,14,0.5,3,7,36,periodic,6,0.8,3.2666666666666657,76.52309055412813,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7405775997036814,0.7023006666906623,0.038276933013019154,0.7939595256989616,0.7728685947374477,0.02109093096151382
ba,14,0.65,1,7,46,periodic,6,0.8,2.833333333333333,89.54736647838513,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7499184713570599,0.7331574901938249,0.01676098116323499,0.7956686381294136,0.820776912482548,-0.025108274353134452
ba,14,0.65,2,7,46,periodic,6,0.8,3.166666666666666,89.46519350876028,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7229288689163929,0.7185159497902383,0.004412919126154602,0.7724170580539661,0.7751998523762923,-0.0027827943223261986
ba,14,0.65,3,7,46,periodic,6,0.8,-0.43333333333333357,92.17399256579517,2000.0,28,250,2,0.25,0.4,0.6,0.1,0.7322064828255999,0.7397896740178377,-0.007583191192237826,0.7784035928435118,0.8053747981001361,-0.02697120525662433
